"site"	"P_mgL"	"C_mgL"	"N_mgL"	"Q_ft3S"
"04059000"	"0.0197350993377483"	"9.85121951219512"	"0.658013245033113"	"1122"
"04059500"	"0.0174343065693431"	"12.6878048780488"	"0.65015873015873"	"312"
"040590345"	"0.0447258064516129"	"19.0425742574257"	"0.769058823529412"	"899.494623655914"
"04057496"	"0.024"	"9.12"	"0.382"	NA
"04057521"	"0.0206962025316456"	"15.4213333333333"	"0.598135593220339"	"213.210526315789"
"04102080"	"0.0783168316831683"	"5.16701030927835"	"2.18833333333333"	"4519.8431372549"
"04102500"	"0.0617916666666667"	"6.1"	"1.27125"	"530"
"04122150"	"0.0231333333333333"	"5.4"	"0.735666666666667"	NA
"04126520"	"0.026258064516129"	"6.01025641025641"	"0.61078431372549"	NA
"04126010"	"0.0213376623376623"	"3.90153846153846"	"0.416"	"2261.02564102564"
"04122500"	"0.0386106870229008"	"5.22674418604651"	"0.519569892473118"	"776.823529411765"
"04101500"	"0.0828565217391304"	"7.82307692307692"	"2.56019417475728"	"3210"
"04057005"	"0.0193783783783784"	"9.98"	"0.527567567567568"	NA
"04057004"	"0.0176219512195122"	"10.084126984127"	"0.504193548387097"	"2025.64285714286"
"04120250"	"0.103960784313725"	"6.9"	"2.45"	NA
"04122200"	"0.0383846153846154"	"5.64"	"0.853"	"305.333333333333"
"04122080"	"0.0266666666666667"	"7.3"	"0.868333333333333"	NA
"04108690"	"0.108636363636364"	"8.1609756097561"	"1.82177570093458"	NA
"04101790"	"0.0595"	"4.625"	"3.05"	NA
"04108660"	"0.0810317002881844"	"6.18352941176471"	"1.91097701149425"	"2490.00641025641"
"04122030"	"0.0350756578947368"	"6.70205128205128"	"0.78044"	"2614.17837837838"
"04047980"	"0.0229"	"4.2"	"0.302222222222222"	NA
"04119400"	"0.111584229390681"	"7.46058823529412"	"2.7015037593985"	"6123.95721925134"
"04119300"	"0.108080808080808"	"8.8"	"2.62979591836735"	NA
"04102186"	"0.113333333333333"	"13"	"1.6"	"135"
"04122330"	"0.023"	"3.375"	"0.30625"	NA
"04044840"	"0.019"	"1.6"	"0.213333333333333"	NA
"04121992"	"0.0286363636363636"	"3.91818181818182"	"0.50375"	NA
"04099000"	"0.0338648648648649"	"5.69117647058824"	"1.88166666666667"	"1705.63793103448"
"04127200"	"0.0138552631578947"	"3.4031746031746"	"0.438529411764706"	"234.828947368421"
"04123912"	"0.014875"	"6.4875"	"1.26875"	NA
"04106770"	"0.1461"	"10"	"1.95"	"904.75"
"04126997"	"0.01246875"	"3.27142857142857"	"1.05645161290323"	NA
"04121640"	"0.053"	"19"	"0.88"	NA
"04121650"	"0.048"	"15.9"	"1"	NA
"04121621"	"0.0390125"	"7.44931506849315"	"0.6805"	"1489.6875"
"04105707"	"0.0654683544303798"	"6.70684931506849"	"1.72205882352941"	"1040.03797468354"
"04116025"	"0.03725"	"6.8375"	"2.95714285714286"	NA
"04096600"	"0.026125"	"6.2125"	"1.42125"	"189.333333333333"
"04116000"	"0.115291139240506"	"8.70958904109589"	"3.06"	"2767.78461538462"
"04045510"	"0.0228333333333333"	"15.80375"	"0.650833333333333"	"1087.89285714286"
"04096340"	"0.0849090909090909"	"6.16"	"1.70703703703704"	NA
"04096325"	"0.0360377358490566"	"5.86"	"1.44056603773585"	NA
"04096326"	"0.02275"	"6.15"	"1.00538461538462"	NA
"04096317"	"0.0675"	"12"	"1.925"	NA
"04096314"	"0.0242424242424242"	"5.8"	"1.8"	NA
"04102810"	"0.0255"	"4.2375"	"2.525"	"142"
"04096320"	"0.0251515151515152"	"5"	"2.103125"	NA
"04096312"	"0.0301724137931034"	"6.52"	"1.77232142857143"	NA
"04096288"	"0.194"	"5.225"	"2.34615384615385"	NA
"04096307"	"0.01"	"5.1"	"4.05"	NA
"04096300"	"0.0229545454545455"	"6.6"	"0.947954545454545"	NA
"04127915"	"0.037875"	"15.775"	"0.6325"	NA
"04096278"	"0.165"	"13"	"1.9"	NA
"04096276"	"0.308717948717949"	"8.76666666666667"	"2.33051282051282"	NA
"04096273"	"0.35125"	"8.55"	"2.10354838709677"	NA
"04127925"	"0.0856478873239437"	"13.6492537313433"	"0.612542372881356"	"331.788732394366"
"04096225"	"0.102325581395349"	"7.3"	"1.46071428571429"	NA
"04096272"	"0.0603508771929825"	"9.2"	"1.59"	NA
"04096235"	"0.015"	"10"	"0.835"	NA
"04096214"	"0.0597058823529412"	"9.76666666666667"	"2.1428125"	NA
"04096207"	"0.02"	"8.6"	"0.655714285714286"	NA
"04096267"	"0.0481081081081081"	"11.45"	"1.17083333333333"	NA
"04096262"	"0.045"	"17"	"2.25"	NA
"04096255"	"0.0504761904761905"	"13.25"	"1.68928571428571"	NA
"04096250"	"0.0605128205128205"	"13.275"	"1.935"	NA
"04096245"	"0.0575"	"18"	"2.725"	NA
"04129500"	"0.01525"	"4.9"	"0.33375"	"62"
"04132052"	"0.0174378378378378"	"5.87321428571429"	"0.36125"	"1181.87323943662"
"04152047"	"0.019"	"4.71"	"0.3475"	NA
"04108898"	"0.039"	"6.61818181818182"	"1.02"	NA
"04175596"	"0.0201666666666667"	"6.7625"	"0.663333333333333"	NA
"04145000"	"0.0783956043956044"	"7.27901234567901"	"1.9184375"	"411.066666666667"
"04132275"	"0.012375"	"4.15"	"0.29"	NA
"04136590"	"0.0118"	"4.43"	"0.46875"	NA
"04142000"	"0.0631111111111111"	"7.125"	"0.73064"	"340.616438356164"
"04156510"	"0.0673152173913043"	"7.9375"	"1.66666666666667"	"2263.28865979381"
"04157000"	"0.148540540540541"	"9.99473684210526"	"2.55384615384615"	"10612.5"
"04152002"	"0.0829620253164557"	"8.47638888888889"	"3.191"	"1019.07142857143"
"04149000"	"0.14946835443038"	"8.56153846153846"	"3.33529411764706"	"1156.10810810811"
"04157065"	"0.116365714285714"	"8.58758620689655"	"2.82272727272727"	"6994.72"
"04174050"	"0.0478571428571429"	"8.0875"	"1.41785714285714"	NA
"04171012"	"0.0287"	"6.12"	"0.92"	"146.125"
"04143701"	"0.016875"	"4.0875"	"0.3925"	NA
"04176500"	"0.170818532818533"	"7.62962962962963"	"3.99795918367347"	"1550.1875"
"04135000"	"0.0206451612903226"	"8.94615384615385"	"0.629673913043478"	NA
"04166700"	"0.05375"	"4.8625"	"2.1275"	"7.55"
"04135020"	"0.0178282828282828"	"8.09195402298851"	"0.477164179104478"	"731.421052631579"
"04137500"	"0.0122906724511931"	"4.03850267379679"	"0.315375"	"1364.64102564103"
"04176540"	"0.0889120879120879"	"6.21558441558442"	"3.19014705882353"	"777.472527472527"
"04145923"	"0.0260833333333333"	"7.375"	"0.548333333333333"	NA
"04175120"	"0.0506216216216216"	"6.88481012658228"	"1.11183333333333"	"490.208791208791"
"04159010"	"0.119770114942529"	"7.48095238095238"	"5.59988235294118"	NA
"04168550"	"0.0956206896551724"	"4.12345679012346"	"1.74266666666667"	"443.804597701149"
"04164007"	"0.022125"	"5.025"	"1.18375"	NA
"04165700"	"0.0536758620689655"	"3.61304347826087"	"0.585794392523365"	"216188.888888889"
"04165500"	"0.242819241982507"	"8.81136363636364"	"3.815"	"1220.58333333333"
"04165553"	"0.210887096774194"	"8.05483870967742"	"3.19473684210526"	"1119.62903225806"
"04159482"	"0.050625"	"8.5375"	"2.0075"	"62.5"
"04160055"	"0.0831041666666667"	"8.10681818181818"	"2.53723404255319"	"517.791666666667"
"04160075"	"0.0504347826086957"	"5.59565217391304"	"2.2675"	"182.217391304348"
"04159130"	"0.0307931034482759"	"3.125"	"0.658019801980198"	"202978.723404255"
"05083500"	"0.321285714285714"	"16.9444444444444"	"1.78245283018868"	"11658.5714285714"
"05085900"	"0.246764705882353"	"17"	"1.96607142857143"	"181.511666666667"
"05064000"	"0.100088495575221"	"13.8"	"1.11451327433628"	"2104.95357142857"
"05079000"	"0.0836734693877551"	"13.8875"	"1.23625954198473"	"1650.80952380952"
"05112000"	"0.111854304635762"	"20.532"	"1.34878787878788"	"279.1"
"05078500"	"0.13"	"16.3"	"1.9"	"493"
"05062500"	"0.0703409090909091"	"14.5222222222222"	"1.21186440677966"	"819.780487804878"
"05046000"	"0.0526666666666667"	"7.2"	"0.909508196721311"	"429.444444444444"
"05315000"	"0.0921666666666667"	"15.15"	"0.765"	"3.9"
"05074760"	"0.02"	"18.3"	"1.9"	NA
"05074780"	"0.1"	"36.5"	"3.5"	NA
"05244820"	"0.0156428571428571"	"8.2"	"0.663333333333333"	NA
"05314510"	"0.161190476190476"	"6.1"	"14"	NA
"05199945"	"0.0175"	"13.8"	"0.5"	NA
"471123095132901"	"0.592"	"4.1"	"1.30666666666667"	NA
"05199950"	"0.0312222222222222"	"9"	"0.5725"	NA
"05199935"	"0.098"	"15.4"	"1.2"	NA
"05199940"	"0.058"	"14"	"0.93"	NA
"05243805"	"0.04"	"7"	"0.47"	NA
"05244000"	"0.0555"	"13.5666666666667"	"0.845"	"462.5"
"05242990"	"0.04"	"7.4"	"0.77"	NA
"05244495"	"0.025"	"9.5"	"0.47"	NA
"05267000"	"0.0441618497109827"	"11.8870967741935"	"0.94905325443787"	"6945.13223140496"
"453421094193701"	"1.23857142857143"	"1.6"	"12.1888888888889"	NA
"05270500"	"0.193285714285714"	"14.1"	"1.784"	"718"
"05317500"	"0.179625"	"13.6"	"2.49"	NA
"05321995"	"0.0336666666666667"	"21.0666666666667"	"0.866666666666667"	NA
"05325000"	"0.207958333333333"	"20.2"	"4.03636363636364"	"7663.98573522228"
"05325300"	"0.15975"	"25.6"	"4.4"	NA
"05133500"	"0.0516935483870968"	"13.8888888888889"	"0.739189189189189"	"15755.8974358974"
"05132000"	"0.0361538461538462"	"17.0090909090909"	"0.945769230769231"	"505.933333333333"
"05330645"	"1.13972222222222"	"24.6842105263158"	"4.35"	NA
"05330470"	"0.573809523809524"	"33.5714285714286"	"7.22857142857143"	NA
"05330000"	"0.231602564102564"	"10.8185714285714"	"5.61737288135593"	"6156.12437810945"
"05131500"	"0.054"	"22.6310344827586"	"1.020625"	"1516.375"
"450504093293001"	"0.351478260869565"	"30.0588235294118"	"2.53508771929825"	NA
"445002093265701"	"0.120740740740741"	"20.2307692307692"	"2.02222222222222"	NA
"445937093230701"	"0.674875"	"21.08"	"2.11885245901639"	NA
"450011093221901"	"0.544161849710983"	"58.5151515151515"	"3.1372027972028"	NA
"450545093211501"	"0.455"	"59.4285714285714"	"4.01028169014084"	NA
"05330870"	"0.478260869565217"	"27.2"	"3.32272727272727"	NA
"450100093205501"	"0.549125683060109"	"44.7631578947368"	"2.55739436619718"	NA
"450541093201201"	"0.492688172043011"	"33.8571428571429"	"3.56564935064935"	NA
"05288840"	"0.244724409448819"	"14.5333333333333"	"1.59785123966942"	NA
"05330915"	"0.257826086956522"	"7.18421052631579"	"1.88173913043478"	NA
"05330920"	"0.378513513513514"	"12"	"5.67710843373494"	"5900.65573770492"
"05331000"	"0.184210526315789"	"12.7466666666667"	"2.67913793103448"	"11707.6153846154"
"05216820"	"0.06"	"6.7"	"1"	NA
"05338500"	"0.0840625"	"16.05"	"1.30758620689655"	"1584"
"445001092554101"	"0.531315789473684"	"28.4"	"4.13814814814815"	NA
"05331570"	"0.234315789473684"	"10.7684210526316"	"3.89111111111111"	"14174.649122807"
"05373005"	"0.352"	"4"	"7.9"	NA
"04024093"	"0.0655172413793104"	"13.555"	"0.994137931034483"	NA
"04024000"	"0.0515659163987138"	"19.0111111111111"	"1.00630769230769"	"2708.63716814159"
"04024098"	"0.0940909090909091"	"7.33157894736842"	"0.875909090909091"	"2.6"
"04016500"	"0.029"	"20.525"	"1.05857142857143"	"191.913043478261"
"0402402850"	"0.043"	"19.7714285714286"	"0.86"	NA
"463925092120601"	"0.0394"	"22.0333333333333"	"0.962666666666667"	NA
"04017000"	"0.0266666666666667"	"18.5"	"0.713333333333333"	"57.5967032967033"
"04015490"	"0.0233333333333333"	"11.85"	"1.005"	NA
"464326092084101"	"0.0521333333333333"	"19.6090909090909"	"0.985333333333333"	NA
"464504092063401"	"0.0412222222222222"	"14.0428571428571"	"0.983333333333333"	NA
"04015471"	"0.0225"	"22"	"1.275"	NA
"464743092054101"	"0.744833333333333"	"104.6"	"3.7"	NA
"05376000"	"0.256397849462366"	"2.2125"	"4.57283950617284"	"63.9508196721311"
"04016900"	"0.05"	"16"	"0.765"	NA
"04015438"	"0.026"	"25.84375"	"0.98"	NA
"05374900"	"0.0876666666666667"	"18.6"	"1.6"	"440"
"04015461"	"0.0266666666666667"	"23"	"1.16666666666667"	NA
"04015455"	"0.03"	"17"	"1.05"	NA
"05126000"	"0.0266666666666667"	"14.5"	"3.4"	"69"
"04015430"	"0.028"	"28.92"	"0.9225"	NA
"05126500"	"0.03"	"15"	"0.78"	"60.5272727272727"
"05127230"	"0.0325"	"7.76666666666667"	"0.48"	NA
"05125730"	"0.0625"	"12"	"3.05"	NA
"05126210"	"0.0263636363636364"	"15.3"	"0.738181818181818"	NA
"04015330"	"0.108"	"13.75"	"0.78"	NA
"05125650"	"0.0228571428571429"	"12.8333333333333"	"0.751428571428571"	NA
"05127000"	"0.0166666666666667"	"9.7"	"0.593333333333333"	"1238.5"
"05125550"	"0.0266666666666667"	"16"	"0.766666666666667"	NA
"05126620"	"0.02"	"16.5"	"0.633333333333333"	NA
"05125040"	"0.0225"	"20.35"	"1.43"	NA
"05125020"	"0.0133333333333333"	"14"	"0.885"	NA
"05127250"	"0.0242857142857143"	"14"	"0.66"	NA
"04015292"	"0.05"	"29.1"	"1"	NA
"05125000"	"0.0154545454545455"	"14.1818181818182"	"0.691"	"579.5"
"05124994"	"0.0258333333333333"	"25.5833333333333"	"1.28333333333333"	NA
"05124950"	"0.0166666666666667"	"13"	"0.67"	NA
"05124970"	"0.0225"	"26.775"	"1.1025"	NA
"05124940"	"0.0188888888888889"	"13.2222222222222"	"0.678888888888889"	NA
"05125500"	"0.024"	"20.3333333333333"	"1.0675"	"341.166666666667"
"05378500"	"0.151130434782609"	"10.784"	"2.20060240963855"	"47865.8620689655"
"05124880"	"0.025"	"27"	"1.155"	NA
"05124900"	"0.0133333333333333"	"23.6666666666667"	"1.15666666666667"	NA
"05125450"	"0.02"	"45"	"1.12333333333333"	NA
"05124890"	"0.015"	"18.75"	"0.81"	NA
"05124483"	"0.0125"	"11.825"	"0.5075"	NA
"05124480"	"0.0174472049689441"	"9.74545454545455"	"0.555398230088496"	"326.425531914894"
"05125400"	"0.02"	"19.5"	"1.22666666666667"	NA
"05124500"	"0.016"	"11.04"	"0.6"	NA
"04014500"	"0.028348623853211"	"9.84"	"0.844607843137255"	"906.666666666667"
"05329890"	"1.14791208791209"	"29.6111111111111"	"6.78589743589744"	NA
"445210093271701"	"0.923551401869159"	"57.5925925925926"	"4.80910112359551"	NA
"05288697"	"0.205"	"21.9107142857143"	"2.01707142857143"	NA
"05345100"	"0.398604651162791"	"14.96"	"4.88740157480315"	NA
"445032092552801"	"2.37118644067797"	"81.2666666666667"	"6.80681818181818"	NA
"07290880"	"0.12"	"3.1"	"1.3"	NA
"07292500"	"0.0502189781021898"	"5.17380952380952"	"0.487"	"736.625"
"330548091055100"	"0.922"	"9.13571428571429"	"2.61571428571429"	NA
"315956091050000"	"0.17"	"7.9"	"1.1"	NA
"330339091022000"	"1.19116822429907"	"7.92523364485981"	"4.56924882629108"	NA
"332711091015500"	"0.6"	"4.4"	"2.3"	NA
"07288844"	"0.416666666666667"	"5.28333333333333"	"2.33333333333333"	NA
"330735091013700"	"0.23"	"7.6"	"2.3"	NA
"331312091013200"	"0.5"	"5.65"	"1.9"	NA
"331938091012300"	"0.61"	"4.8"	"2.15"	NA
"07288834"	"0.555833333333333"	"4.83333333333333"	"2.05833333333333"	NA
"332358091012300"	"0.525"	"4"	"2.1"	NA
"331122091011800"	"0.24"	"5"	"1.1"	NA
"331753091011400"	"0.56"	"6.1"	"2.3"	NA
"07288900"	"0.725"	"14"	"2.7"	NA
"07288838"	"0.515"	"6.55833333333333"	"3.33333333333333"	NA
"07288860"	"0.574191616766467"	"8.5"	"2.4559509202454"	NA
"07288847"	"0.62088"	"5.7"	"2.8198347107438"	NA
"330830090581600"	"0.17"	"5.9"	"1.3"	NA
"07288815"	"0.466"	"5.23"	"2.34"	NA
"323558090575400"	"0.46"	"7"	"1.5"	NA
"330426090573900"	"0.308888888888889"	"9.27777777777778"	"1.83333333333333"	NA
"331150090573600"	"0.33"	"6.55"	"3.7"	NA
"07288843"	"0.6375"	"6.60833333333333"	"3.6"	NA
"07288908"	"0.408"	"5"	"1.90822222222222"	NA
"332158090571600"	"0.56"	"5"	"2.05"	NA
"0728864650"	"0.44"	"17"	"0.51"	NA
"07288870"	"0.35"	"5.34166666666667"	"2.27142857142857"	NA
"07288842"	"0.2845"	"8.805"	"2.9475"	NA
"331941090562400"	"0.47"	"5.3"	"1.9"	NA
"07288825"	"0.365833333333333"	"6.65"	"2.79166666666667"	NA
"07288820"	"0.511666666666667"	"6.80833333333333"	"3.38333333333333"	NA
"331754090555500"	"0.77"	"6.65"	"2.45"	NA
"333328090554800"	"0.311666666666667"	"13.6"	"3.26666666666667"	NA
"07290210"	"0.26"	"8.5"	"0.36"	NA
"325958090553500"	"0.65"	"16"	"1.2"	NA
"07288830"	"0.381052631578947"	"7.44736842105263"	"2.72631578947368"	NA
"07288955"	"0.282758333333333"	"7.5"	"1.31858064516129"	NA
"07289000"	"0.207972602739726"	"6.664"	"2.12119718309859"	"338000"
"07288935"	"0.27"	"8"	"2.2"	NA
"07288938"	"0.12"	"6"	"1.39"	NA
"0728879790"	"0.06"	"8"	"2"	NA
"07288792"	"0.07"	"7"	"1.3"	NA
"07288647"	"0.12"	"6"	"0.78"	NA
"07288643"	"0.211111111111111"	"6.16666666666667"	"1.43"	NA
"320923090510100"	"0.19"	"6.3"	"1.4"	NA
"07288650"	"0.287518413597734"	"12.5"	"1.9692828685259"	NA
"07288637"	"0.25"	"14"	"1"	NA
"07288711"	"0.72"	"10"	"0.76"	NA
"07288800"	"0.297715517241379"	"9.44133333333333"	"1.4425"	NA
"340036090474400"	"0.18"	"19"	"0.24"	NA
"321108090465500"	"0.2155"	"8.2"	"0.8825"	NA
"325901090465500"	"0.295"	"6"	"1.82333333333333"	NA
"07288700"	"0.269677419354839"	"12.7142857142857"	"1.90083333333333"	NA
"325616090461600"	"0.14"	"7"	"1.7"	NA
"325449090451700"	"0.18"	"6"	"1.6"	NA
"333601090450000"	"0.412384615384615"	"9.30769230769231"	"3.01685483870968"	NA
"333420090445900"	"0.4984140969163"	"12.8898678414097"	"3.3278024691358"	NA
"07288136"	"0.34"	"15"	"0.65"	NA
"07288519"	"0.45"	"8"	"1.48"	NA
"07288656"	"0.23"	"8"	"1.3"	NA
"0728862450"	"0.34"	"8"	"2.3"	NA
"325637090434100"	"0.31"	"11"	"0.69"	NA
"331637090432700"	"0.31"	"8"	"2.6"	NA
"330730090431300"	"0.34"	"13"	"1.64"	NA
"07288720"	"0.3975"	"12.5"	"2.15"	NA
"335915090423900"	"0.233333333333333"	"6"	"1.21666666666667"	NA
"07288624"	"0.306666666666667"	"8"	"1.86666666666667"	NA
"330236090420100"	"0.14"	"7"	"1.2"	NA
"07288048"	"0.632125"	"9.08125"	"2.5096875"	NA
"335105090415300"	"0.628571428571429"	"9.5"	"2.19714285714286"	NA
"07290000"	"0.249935483870968"	"9.09148936170213"	"1.08677631578947"	"4672.25"
"0728862108"	"1.41577464788732"	"6.45882352941176"	"4.64197183098592"	NA
"07288521"	"0.570167123287671"	"10.1602739726027"	"3.09488700564972"	NA
"07288280"	"0.342857142857143"	"7.2"	"1.72857142857143"	NA
"0728862104"	"1.24141935483871"	"7.25609756097561"	"11.281935483871"	NA
"0728862107"	"0.598888888888889"	"7.83863636363636"	"2.82666666666667"	NA
"333830090394600"	"0.393829787234043"	"11.7624113475177"	"1.97790035587189"	NA
"0728862106"	"0.35936170212766"	"8.85454545454546"	"2.28872340425532"	NA
"0728862105"	"0.8355"	"6.82564102564103"	"4.192875"	NA
"341526090392600"	"0.388823529411765"	"20.2941176470588"	"1.36823529411765"	NA
"341550090391300"	"0.746772009029345"	"10.3679458239278"	"4.34409669211196"	NA
"341404090385600"	"0.927101063829787"	"10.9148936170213"	"4.89396276595745"	NA
"07288365"	"3.07666666666667"	"11.4666666666667"	"2.77368421052632"	NA
"07288523"	"0.33"	"8"	"1.4"	NA
"341453090382800"	"0.384897959183673"	"16.6938775510204"	"2.70276595744681"	NA
"07288094"	"0.42"	"16"	"1"	NA
"07288621"	"0.359090909090909"	"12"	"2.19516129032258"	NA
"07288190"	"0.275"	"16"	"1.6"	NA
"07288068"	"0.506850393700787"	"10.9803149606299"	"2.6738188976378"	NA
"333940090370900"	"0.195"	"7"	"1.105"	NA
"07288185"	"0.475"	"11"	"2.525"	NA
"340507090345400"	"0.19"	"10"	"1.13"	NA
"07288361"	"0.21"	"17"	"0.81"	NA
"07288000"	"0.408684210526316"	"14.0379310344828"	"1.455"	NA
"0728860950"	"0.32"	"10"	"2.5"	NA
"07288610"	"0.21"	"6"	"1.105"	NA
"07288609"	"0.33"	"10"	"2.2"	NA
"07288010"	"0.466"	"5.5"	"2.92"	NA
"07288500"	"0.335142857142857"	"13.2173913043478"	"1.63178571428571"	NA
"07288555"	"0.297083333333333"	"12.8636363636364"	"1.43416666666667"	NA
"07288600"	"0.4625"	"9"	"2.7"	NA
"0728862211"	"0.470172413793103"	"8.73454545454545"	"4.57672413793103"	NA
"07287502"	"1.5"	"26"	"4.2"	NA
"332105090301500"	"0.37"	"4.8"	"2.1"	NA
"0728862210"	"1.01046296296296"	"7.30958904109589"	"9.68518518518519"	NA
"07287472"	"1.9"	"26"	"4.7"	NA
"07287471"	"3.8"	"35"	"12"	NA
"07287300"	"0.23"	"3.75"	"0.97"	NA
"07288595"	"0.33"	"13.7666666666667"	"2.45612903225806"	NA
"334747090285000"	"0.153333333333333"	"8.2"	"1.385"	NA
"335458090287000"	"0.433333333333333"	"9"	"1.4"	NA
"333600090281000"	"0.466666666666667"	"12"	"9.16666666666667"	NA
"335749090273300"	"0.49"	"8"	"1.4"	NA
"07287215"	"0.325"	"5.325"	"2.05"	NA
"07280810"	"0.2"	"7"	"1.4"	NA
"323350090271700"	"0.158"	"8.3"	"0.795"	NA
"07287461"	"0.63"	"19"	"2.4"	NA
"335737090270100"	"0.3975"	"8"	"1.775"	NA
"07290090"	"0.866"	"8.8"	"1.024"	NA
"330533090264300"	"0.36"	"18"	"1.7"	NA
"07375247"	"2.09384615384615"	"8.2"	"4.19230769230769"	NA
"07280809"	"0.424090909090909"	"11.1363636363636"	"1.27045454545455"	NA
"334324090262400"	"0.125"	"8"	"1.905"	NA
"07288580"	"0.286176470588235"	"13.5666666666667"	"2.16133333333333"	NA
"07287240"	"0.2325"	"5.2"	"1.55"	NA
"07288550"	"0.255333333333333"	"13.0533333333333"	"1.7325"	NA
"325222090251400"	"0.435"	"16"	"1.9"	NA
"333136090244900"	"1.16866666666667"	"15.61"	"3.15666666666667"	NA
"07287500"	"0.326158536585366"	"9.07388059701493"	"1.35646341463415"	NA
"325825090244000"	"0.43"	"9.8"	"1.4"	NA
"07287205"	"0.64"	"5.2"	"1.6"	NA
"335054090230200"	"0.365"	"14.24"	"1.54366666666667"	NA
"335408090224600"	"0.16"	"15"	"0.5"	NA
"07279836"	"0.274285714285714"	"8"	"1.34571428571429"	NA
"07287195"	"0.2725"	"5.375"	"1.195"	NA
"07287163"	"0.22"	"3.55"	"0.99"	NA
"331739090212900"	"0.244"	"3.42"	"1.244"	NA
"331745090212900"	"0.25"	"3.5"	"1.186"	NA
"331748090213100"	"0.236666666666667"	"4.08333333333333"	"1.07333333333333"	NA
"331752090211900"	"0.294"	"3.64"	"1.16"	NA
"331754090211300"	"0.248"	"3.5"	"1.11"	NA
"340423090210800"	"0.535"	"9"	"2.15"	NA
"330304090210100"	"1.10177489177489"	"9.29177489177489"	"3.2987012987013"	"2"
"331820090194700"	"0.14"	"6"	"0.84"	NA
"07287185"	"0.325"	"5.85"	"1.05"	NA
"07279748"	"0.35"	"4.5"	"1.4"	NA
"07280851"	"0.19"	"7"	"1.5"	NA
"07279680"	"1.14"	"18"	"1.5"	NA
"332328090183000"	"0.14"	"7.7"	"0.94"	NA
"332150090181700"	"0.14"	"9.2"	"0.61"	NA
"02487892"	"0.391666666666667"	"0.5"	"1.13333333333333"	NA
"331859090174000"	"0.14"	"6"	"0.77"	NA
"07279900"	"0.281428571428571"	"6.64285714285714"	"1.31428571428571"	NA
"332114090170800"	"0.224"	"2.7"	"1.202"	NA
"332109090170500"	"0.238"	"3.16"	"1.224"	NA
"332104090170200"	"0.228"	"3.4"	"1.13"	NA
"332100090165900"	"0.23"	"3.5"	"1.032"	NA
"332055090165600"	"0.242"	"3.48"	"1.086"	NA
"07280690"	"0.301904761904762"	"14.5238095238095"	"1.05047619047619"	NA
"332032090164800"	"0.22"	"6.7"	"1.1"	NA
"344516090164400"	"0.475"	"14"	"2.4"	NA
"07281000"	"0.192857142857143"	"5.07142857142857"	"1.11"	NA
"07287120"	"0.268971962616822"	"7.43863636363636"	"1.11077669902913"	NA
"07279950"	"0.274"	"7"	"0.8828"	NA
"07279800"	"0.2"	"5.3"	"0.895"	NA
"332406090145200"	"0.3"	"4.7"	"1.3"	NA
"02486500"	"0.5356"	"12.30625"	"1.47"	"2612.6"
"07279299"	"0.23"	"7"	"1.5"	NA
"0728711620"	"0.918855585831063"	"8.24155844155844"	"4.26021798365123"	NA
"0728711610"	"1.28564814814815"	"7.928"	"6.2788785046729"	NA
"07279937"	"0.879090909090909"	"10.7777777777778"	"1.92909090909091"	NA
"07279300"	"0.17"	"7"	"0.53"	NA
"02486700"	"0.4325"	"5.2"	"1.525"	NA
"335919090133600"	"0.115"	"7"	"0.94"	NA
"07280695"	"0.08"	"16"	"0.63"	NA
"07279140"	"0.33"	"5"	"1.7"	NA
"07281600"	"0.2164"	"6.27272727272727"	"0.578181818181818"	NA
"07279620"	"0.19"	"7"	"0.99"	NA
"02490900"	"0.05"	"7.32307692307692"	"0.507777777777778"	"250"
"321424090121500"	"0.180909090909091"	"5.7"	"0.98"	NA
"341701090113300"	"0.346666666666667"	"13"	"2.16666666666667"	NA
"07287310"	"0.035"	"3"	"0.465"	NA
"07287000"	"0.187777777777778"	"5.35"	"0.915555555555556"	NA
"07279970"	"0.57"	"21"	"2.55"	NA
"332749090103400"	"0.0642857142857143"	"2.6"	"0.422857142857143"	NA
"07286955"	"0.1675"	"5"	"0.7175"	NA
"07286012"	"0.12"	"5"	"0.58"	NA
"02487000"	"0.171"	"11.7"	"0.934"	"3795"
"07286006"	"0.06"	"3"	"0.34"	NA
"07280555"	"0.0766666666666667"	"3.8"	"0.586666666666667"	NA
"07286011"	"0.12"	"7"	"0.83"	NA
"07273610"	"0.09"	"3"	"1.1"	NA
"340157090071200"	"0.261666666666667"	"6"	"1.21833333333333"	NA
"333615090061800"	"0.203333333333333"	"11.4"	"1.17166666666667"	NA
"341640090055100"	"1.93666666666667"	"21"	"8.26666666666667"	NA
"07289540"	"0.186666666666667"	"8.91111111111111"	"0.903333333333333"	NA
"02488500"	"0.156666666666667"	"12.3461538461538"	"0.954444444444444"	"6004.9552238806"
"02485601"	"0.0757142857142857"	"8.7"	"0.658571428571429"	NA
"07032300"	"1.77125"	"15.4125"	"4.0875"	NA
"02489000"	"0.122"	"9.89285714285714"	"0.794"	"7067.85416666667"
"07285500"	"0.118888888888889"	"7.54444444444444"	"0.703333333333333"	NA
"02492502"	"0.0386363636363636"	"9.96666666666667"	"0.487272727272727"	"407.7"
"02492500"	"0.0325"	"4.1"	"0.400833333333333"	NA
"07274270"	"0.295833333333333"	"11"	"1.35"	NA
